label,class,image,enhancement,input_path,enhanced_path,figure_path,A_autocorr_peak,A_autocorr_tau,A_fft_peakiness_1d,A_cepstrum_peak,A_cepstrum_q,C_autocorr_peak,C_autocorr_tau,C_fft_peakiness_1d,C_cepstrum_peak,C_cepstrum_q,Lap_acf2d_peak_ratio,Lap_spectral_peakiness_topk_over_median,Lap_spectral_entropy_norm,Lap_spectral_flatness,Lap_orientation_coherence,Lap_wavelet_dir_ratio,Lap_row_banding_psd_peak,Lap_col_banding_psd_peak,FINAL_combo_score,tau_min,tau_max_frac
0,Real,Real17,reconstruction,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real17.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real17/reconstruction-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real17/reconstruction-result.png,0.9693200540398698,2,13485.990408107717,0.23114496805301296,3,0.5448055041622532,3,219.3447041605235,0.0618441030164617,2,0.4130410560894033,94.19742709938016,0.9126516795818059,0.39833248739118815,1.4945672750473022,0.39275381059303854,0.3228703261521992,0.7811453674158969,19.360630734469737,2,0.25
0,Real,Real17,granulometry,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real17.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real17/granulometry-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real17/granulometry-result.png,0.9137139868622448,2,1665.5040245073144,0.19311476489026067,2,0.6542063115280062,2,358.624412735028,0.15612359830366446,2,0.34931027237349754,76.67024288125492,0.9183655386557132,0.4165111016139098,1.5493578910827637,0.42722989864577937,0.33657426325092904,0.7942998898462681,15.891491110417498,2,0.25
0,Real,Real18,white-tophat,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real18.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real18/white-tophat-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real18/white-tophat-result.png,0.7800582081524282,4,444.80201806279905,0.22725374124820952,4,0.8941848579814038,2,418.9557927408669,0.25305578691915404,2,0.46224864809869387,75.29103430609342,0.9139249064790756,0.3985533875440051,1.5372381210327148,0.35973937648018656,0.4567435265521689,0.21246943490894127,15.708033624286054,2,0.25
0,Real,Real18,black-tophat,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real18.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real18/black-tophat-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real18/black-tophat-result.png,0.914168555682874,4,1016.0706550945941,0.1928887114485681,5,0.9001576960116843,2,454.9975950446186,0.2603500047216772,2,0.459374567903699,74.23010502494631,0.9141590340324778,0.39784484815606125,1.5117976665496826,0.3631663142260869,0.4468318735683458,0.20036567578433864,15.49274396774022,2,0.25
0,Real,Real18,reconstruction,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real18.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real18/reconstruction-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real18/reconstruction-result.png,0.9707413631343935,2,6014.176097929472,0.16625978193941957,5,0.8852138990489627,2,511.33202595673566,0.20764485397328067,4,0.40453982080854817,82.42475052206107,0.9156494061814273,0.4008045827302827,1.5956921577453613,0.40342594826029793,0.43752364578776876,0.20634969918306834,17.1346440303148,2,0.25
0,Real,Real18,granulometry,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real18.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real18/granulometry-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real18/granulometry-result.png,0.6717286506392517,2,132.1128350504964,0.17091650777414633,2,0.8240135608774939,2,413.2265341764085,0.14428042130330196,7,0.387687349190403,79.2102523895363,0.9131231088934941,0.392943314407184,1.782423734664917,0.4428392245492612,0.44278900519765235,0.23591579932522977,16.503334031723497,2,0.25
0,Real,Real19,white-tophat,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real19.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real19/white-tophat-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real19/white-tophat-result.png,0.8350435713622492,2,1274.7547766042933,0.0686172880389227,2,0.432684166179302,2,143.1255776261946,0.07323287450565663,2,0.35871833776458484,93.93230295996325,0.9112749501066689,0.3806493966240877,1.662794589996338,0.3827657792388951,0.23108840396427344,0.7365036972582132,19.2808781993309,2,0.25
0,Real,Real19,black-tophat,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real19.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real19/black-tophat-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real19/black-tophat-result.png,0.9517028318051582,2,7797.679583775693,0.14743323497034075,5,0.4804031977884255,2,120.11920005815281,0.07937821284189059,2,0.3836017896688765,98.6680530933271,0.9070829101126404,0.3788660156008243,1.4659883975982666,0.36585181223724345,0.3167355987966241,0.778481428521315,20.223428847195414,2,0.25
0,Real,Real19,reconstruction,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real19.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real19/reconstruction-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real19/reconstruction-result.png,0.980096464002905,2,30682.089243313058,0.168189208622446,2,0.5522030893886632,2,194.89978315926146,0.09097552038842543,2,0.3654136664520786,113.1932622203244,0.9041167345208592,0.3616375554239084,1.9968228340148926,0.43727258358586024,0.28039821553024785,0.7639371303922926,23.230415925863138,2,0.25
0,Real,Real19,granulometry,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/Real/Real19.jpg,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real19/granulometry-enhanced.png,/home/azhar/azhar/kyc/pad/Presentation-Attack-detection-using-image-preprocessing/autocorr-pipeline_output/Real/Real19/granulometry-result.png,0.7790111001094161,2,177.9586892684993,0.1926261422958639,2,0.4576194848727988,2,75.82988117189672,0.024819882967560866,6,0.35471519017660574,119.7615710935635,0.8952784692238992,0.3375101018502489,2.0712530612945557,0.5210921136887412,0.1656935304374549,0.6753518183936623,24.52217386630783,2,0.25
